key;nameKey;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;parent;parentKey;nubKey;scientificName;canonicalName;rank;status;synonym;higherClassificationMap;class
2868774;5304998;Plantae;Tracheophyta;Alismatales;Araceae;Homalomena;Homalomena wallichii;6;7707728.0;196.0;551.0;6979.0;2868531.0;2868774.0;Homalomena;2868531;2868774.0;Homalomena wallichii Schott;Homalomena wallichii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '551': 'Alismatales', '6979': 'Araceae', '2868531': 'Homalomena'};Liliopsida
7654762;8797305;Plantae;Tracheophyta;Caryophyllales;Nyctaginaceae;Pisonia;Pisonia lancifolia;6;7707728.0;220.0;422.0;6718.0;3086250.0;7654762.0;Pisonia;3086250;;Pisonia lancifolia Heimerl;Pisonia lancifolia;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '422': 'Caryophyllales', '6718': 'Nyctaginaceae', '3086250': 'Pisonia'};Magnoliopsida
4260011;7000687;Plantae;Tracheophyta;Malvales;Malvaceae;Microcos;Microcos loerzingii;6;7707728.0;220.0;941.0;6685.0;7805702.0;4260011.0;Microcos;7805702;4260011.0;Microcos loerzingii Burret;Microcos loerzingii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '941': 'Malvales', '6685': 'Malvaceae', '7805702': 'Microcos'};Magnoliopsida
5570057;4445510;Plantae;Tracheophyta;Rosales;Moraceae;Ficus;Ficus acamptophylla;6;7707728.0;220.0;691.0;6640.0;2984588.0;5570188.0;Ficus;2984588;5570057.0;Ficus palungensis Weiblen;Ficus palungensis;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '691': 'Rosales', '6640': 'Moraceae', '2984588': 'Ficus', '5570188': 'Ficus acamptophylla'};Magnoliopsida
5529301;8850264;Plantae;Tracheophyta;Metteniusales;Metteniusaceae;Platea;Platea excelsa;6;7707728.0;220.0;7561687.0;4898632.0;8267419.0;5529301.0;Platea;8267419;5529301.0;Platea excelsa Blume;Platea excelsa;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '7561687': 'Metteniusales', '4898632': 'Metteniusaceae', '8267419': 'Platea'};Magnoliopsida
2953678;1391246;Plantae;Tracheophyta;Fabales;Fabaceae;Phanera;Phanera lingua;6;7707728.0;220.0;1370.0;5386.0;7278390.0;2953685.0;Phanera;7278390;2953678.0;Bauhinia lingua DC.;Bauhinia lingua;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1370': 'Fabales', '5386': 'Fabaceae', '7278390': 'Phanera', '2953685': 'Phanera lingua'};Magnoliopsida
3714043;4598619;Plantae;Tracheophyta;Malpighiales;Clusiaceae;Garcinia;Garcinia latissima;6;7707728.0;220.0;1414.0;6646.0;3189556.0;3714043.0;Garcinia;3189556;3714043.0;Garcinia latissima Miq.;Garcinia latissima;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6646': 'Clusiaceae', '3189556': 'Garcinia'};Magnoliopsida
4052845;2532973;Plantae;Tracheophyta;Vitales;Vitaceae;Cissus;Cissus rostrata;6;7707728.0;220.0;7222050.0;6672.0;3039160.0;4052845.0;Cissus;3039160;4052845.0;Cissus rostrata (Miq.) Korth. ex Planch.;Cissus rostrata;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '7222050': 'Vitales', '6672': 'Vitaceae', '3039160': 'Cissus'};Magnoliopsida
7286892;1930173;Plantae;Tracheophyta;Sapindales;Burseraceae;Canarium;Canarium latistipulatum;6;7707728.0;220.0;933.0;6659.0;3190431.0;7286892.0;Canarium;3190431;7286892.0;Canarium latistipulatum Ridl.;Canarium latistipulatum;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '933': 'Sapindales', '6659': 'Burseraceae', '3190431': 'Canarium'};Magnoliopsida
3685011;2374387;Plantae;Tracheophyta;Lamiales;Oleaceae;Chionanthus;Chionanthus longiflorus;6;7707728.0;220.0;408.0;6652.0;3172302.0;3685011.0;Chionanthus;3172302;3685011.0;Chionanthus longiflorus (H.L.Li) B.M.Miao;Chionanthus longiflorus;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '408': 'Lamiales', '6652': 'Oleaceae', '3172302': 'Chionanthus'};Magnoliopsida
2893174;1954208;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psydrax;Psydrax lamprophyllus;6;7707728.0;220.0;412.0;8798.0;2893034.0;2893171.0;Psydrax;2893034;2893174.0;Canthium lamprophyllum F.Muell.;Canthium lamprophyllum;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2893034': 'Psydrax', '2893171': 'Psydrax lamprophyllus'};Magnoliopsida
2837251;6371552;Plantae;Tracheophyta;Asparagales;Orchidaceae;Liparis;;6;7707728.0;196.0;1169.0;7689.0;2837251.0;;Orchidaceae;7689;2837251.0;Liparis Rich.;Liparis;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae'};Liliopsida
5614075;9474727;Plantae;Tracheophyta;Polypodiales;Pteridaceae;Pteris;Pteris ligulata;6;7707728.0;7228684.0;392.0;2367.0;2651676.0;5614075.0;Pteris;2651676;5614075.0;Pteris ligulata Gaudich.;Pteris ligulata;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '2367': 'Pteridaceae', '2651676': 'Pteris'};Polypodiopsida
8300447;1851590;Plantae;Tracheophyta;Malpighiales;Calophyllaceae;Calophyllum;Calophyllum leleanii;6;7707728.0;220.0;1414.0;4907584.0;3189443.0;8300447.0;Calophyllum;3189443;;Calophyllum leleanii P.F.Stevens;Calophyllum leleanii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '4907584': 'Calophyllaceae', '3189443': 'Calophyllum'};Magnoliopsida
2871392;557207;Plantae;Tracheophyta;Alismatales;Araceae;Amorphophallus;Amorphophallus gracilis;6;7707728.0;196.0;551.0;6979.0;2871389.0;2871392.0;Amorphophallus;2871389;2871392.0;Amorphophallus gracilis Engl.;Amorphophallus gracilis;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '551': 'Alismatales', '6979': 'Araceae', '2871389': 'Amorphophallus'};Liliopsida
5294098;1788433;Plantae;Tracheophyta;Arecales;Arecaceae;Calamus;Calamus plicatus;6;7707728.0;196.0;552.0;7681.0;8494406.0;5294098.0;Calamus;8494406;5294098.0;Calamus plicatus Blume;Calamus plicatus;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '552': 'Arecales', '7681': 'Arecaceae', '8494406': 'Calamus'};Liliopsida
2705064;8099559;Plantae;Tracheophyta;Poales;Poaceae;Panicum;;6;7707728.0;196.0;1369.0;3073.0;2705064.0;;Poaceae;3073;2705064.0;Panicum L.;Panicum;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1369': 'Poales', '3073': 'Poaceae'};Liliopsida
7313421;228886;Plantae;Tracheophyta;Malpighiales;Passifloraceae;Adenia;Adenia macrophylla;6;7707728.0;220.0;1414.0;2378.0;3231271.0;7313421.0;Adenia;3231271;7313421.0;Adenia macrophylla (Blume) Koord.;Adenia macrophylla;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '2378': 'Passifloraceae', '3231271': 'Adenia'};Magnoliopsida
4156580;1403984;Plantae;Tracheophyta;Cucurbitales;Begoniaceae;Begonia;Begonia lunaris;6;7707728.0;220.0;7224005.0;6638.0;2874710.0;4156580.0;Begonia;2874710;4156580.0;Begonia lunaris E.L.Jacques;Begonia lunaris;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '7224005': 'Cucurbitales', '6638': 'Begoniaceae', '2874710': 'Begonia'};Magnoliopsida
11166659;56936912;Plantae;Tracheophyta;Fabales;Fabaceae;Amorpha;Amorpha lewisiae;6;7707728.0;220.0;1370.0;5386.0;2965599.0;11166659.0;Amorpha;2965599;;Amorpha lewisiae Lodd. ex Loudon;Amorpha lewisiae;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1370': 'Fabales', '5386': 'Fabaceae', '2965599': 'Amorpha'};Magnoliopsida
4156580;1403984;Plantae;Tracheophyta;Cucurbitales;Begoniaceae;Begonia;Begonia lunaris;6;7707728.0;220.0;7224005.0;6638.0;2874710.0;4156580.0;Begonia;2874710;4156580.0;Begonia lunaris E.L.Jacques;Begonia lunaris;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '7224005': 'Cucurbitales', '6638': 'Begoniaceae', '2874710': 'Begonia'};Magnoliopsida
4179247;31478000;Plantae;Tracheophyta;Laurales;Lauraceae;Litsaea;;6;7707728.0;220.0;407.0;6688.0;4179247.0;;Lauraceae;6688;4179247.0;Litsaea Pers., 1806;Litsaea;GENUS;DOUBTFUL;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '6688': 'Lauraceae'};Magnoliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
3154465;11672056;Plantae;Tracheophyta;Magnoliales;Annonaceae;Uvaria;Uvaria leptopoda;6;7707728.0;220.0;718.0;9291.0;3154216.0;3154465.0;Uvaria;3154216;3154465.0;Uvaria leptopoda (King) R.E.Fr.;Uvaria leptopoda;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '718': 'Magnoliales', '9291': 'Annonaceae', '3154216': 'Uvaria'};Magnoliopsida
3154465;11672056;Plantae;Tracheophyta;Magnoliales;Annonaceae;Uvaria;Uvaria leptopoda;6;7707728.0;220.0;718.0;9291.0;3154216.0;3154465.0;Uvaria;3154216;3154465.0;Uvaria leptopoda (King) R.E.Fr.;Uvaria leptopoda;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '718': 'Magnoliales', '9291': 'Annonaceae', '3154216': 'Uvaria'};Magnoliopsida
5557564;928958;Plantae;Tracheophyta;Ericales;Primulaceae;Ardisia;Ardisia sumatrana;6;7707728.0;220.0;1353.0;6674.0;3169458.0;5557564.0;Ardisia;3169458;5557564.0;Ardisia sumatrana Miq.;Ardisia sumatrana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1353': 'Ericales', '6674': 'Primulaceae', '3169458': 'Ardisia'};Magnoliopsida
2893174;1954208;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psydrax;Psydrax lamprophyllus;6;7707728.0;220.0;412.0;8798.0;2893034.0;2893171.0;Psydrax;2893034;2893174.0;Canthium lamprophyllum F.Muell.;Canthium lamprophyllum;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2893034': 'Psydrax', '2893171': 'Psydrax lamprophyllus'};Magnoliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
8300447;1851590;Plantae;Tracheophyta;Malpighiales;Calophyllaceae;Calophyllum;Calophyllum leleanii;6;7707728.0;220.0;1414.0;4907584.0;3189443.0;8300447.0;Calophyllum;3189443;;Calophyllum leleanii P.F.Stevens;Calophyllum leleanii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '4907584': 'Calophyllaceae', '3189443': 'Calophyllum'};Magnoliopsida
2651193;11044762;Plantae;Tracheophyta;Polypodiales;Tectariaceae;Tectaria;;6;7707728.0;7228684.0;392.0;3229460.0;2651193.0;;Tectariaceae;3229460;2651193.0;Tectaria Cav.;Tectaria;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '3229460': 'Tectariaceae'};Polypodiopsida
3189557;4598613;Plantae;Tracheophyta;Malpighiales;Clusiaceae;Garcinia;Garcinia lateriflora;6;7707728.0;220.0;1414.0;6646.0;3189556.0;3189557.0;Garcinia;3189556;3189557.0;Garcinia lateriflora Blume;Garcinia lateriflora;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6646': 'Clusiaceae', '3189556': 'Garcinia'};Magnoliopsida
8300447;1851590;Plantae;Tracheophyta;Malpighiales;Calophyllaceae;Calophyllum;Calophyllum leleanii;6;7707728.0;220.0;1414.0;4907584.0;3189443.0;8300447.0;Calophyllum;3189443;;Calophyllum leleanii P.F.Stevens;Calophyllum leleanii;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '4907584': 'Calophyllaceae', '3189443': 'Calophyllum'};Magnoliopsida
2893174;1954208;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psydrax;Psydrax lamprophyllus;6;7707728.0;220.0;412.0;8798.0;2893034.0;2893171.0;Psydrax;2893034;2893174.0;Canthium lamprophyllum F.Muell.;Canthium lamprophyllum;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2893034': 'Psydrax', '2893171': 'Psydrax lamprophyllus'};Magnoliopsida
5307077;2984919;Plantae;Tracheophyta;Asparagales;Orchidaceae;Crepidium;Crepidium rheedei;6;7707728.0;196.0;1169.0;7689.0;2788185.0;5307076.0;Crepidium;2788185;5307077.0;Crepidium blumei (Bakh.f.) Szlach.;Crepidium blumei;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '2788185': 'Crepidium', '5307076': 'Crepidium rheedei'};Liliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
5530245;476832;Plantae;Tracheophyta;Cyatheales;Cyatheaceae;Alsophila;Alsophila amboinensis;6;7707728.0;7228684.0;7229402.0;6624.0;2650312.0;5530245.0;Alsophila;2650312;5530245.0;Alsophila amboinensis Alderw.;Alsophila amboinensis;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '7229402': 'Cyatheales', '6624': 'Cyatheaceae', '2650312': 'Alsophila'};Polypodiopsida
2815201;4083825;Plantae;Tracheophyta;Asparagales;Orchidaceae;Pinalia;Pinalia obesa;6;7707728.0;196.0;1169.0;7689.0;7957746.0;5314054.0;Pinalia;7957746;2815201.0;Eria lindleyana Griff.;Eria lindleyana;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '7957746': 'Pinalia', '5314054': 'Pinalia obesa'};Liliopsida
3229291;3080396;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Grammitis;;6;7707728.0;7228684.0;392.0;2368.0;2650378.0;;Polypodiaceae;2368;3229291.0;Ctenopteris Blume ex Kunze;Ctenopteris;GENUS;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '2368': 'Polypodiaceae', '2650378': 'Grammitis'};Polypodiopsida
3154465;11672056;Plantae;Tracheophyta;Magnoliales;Annonaceae;Uvaria;Uvaria leptopoda;6;7707728.0;220.0;718.0;9291.0;3154216.0;3154465.0;Uvaria;3154216;3154465.0;Uvaria leptopoda (King) R.E.Fr.;Uvaria leptopoda;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '718': 'Magnoliales', '9291': 'Annonaceae', '3154216': 'Uvaria'};Magnoliopsida
3189557;4598613;Plantae;Tracheophyta;Malpighiales;Clusiaceae;Garcinia;Garcinia lateriflora;6;7707728.0;220.0;1414.0;6646.0;3189556.0;3189557.0;Garcinia;3189556;3189557.0;Garcinia lateriflora Blume;Garcinia lateriflora;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6646': 'Clusiaceae', '3189556': 'Garcinia'};Magnoliopsida
2874105;2063025;Plantae;Tracheophyta;Malpighiales;Salicaceae;Casearia;;6;7707728.0;220.0;1414.0;6664.0;2874105.0;;Salicaceae;6664;2874105.0;Casearia Jacq.;Casearia;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6664': 'Salicaceae'};Magnoliopsida
2874105;2063025;Plantae;Tracheophyta;Malpighiales;Salicaceae;Casearia;;6;7707728.0;220.0;1414.0;6664.0;2874105.0;;Salicaceae;6664;2874105.0;Casearia Jacq.;Casearia;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6664': 'Salicaceae'};Magnoliopsida
3232527;5058237;Plantae;Tracheophyta;Proteales;Proteaceae;Helicia;;6;7707728.0;220.0;400.0;2414.0;3232527.0;;Proteaceae;2414;3232527.0;Helicia Lour.;Helicia;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '400': 'Proteales', '2414': 'Proteaceae'};Magnoliopsida
3157210;11928281;Plantae;Tracheophyta;Magnoliales;Annonaceae;Xylopia;Xylopia laevigata;6;7707728.0;220.0;718.0;9291.0;3157015.0;3157210.0;Xylopia;3157015;3157210.0;Xylopia laevigata (Mart.) R.E.Fr.;Xylopia laevigata;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '718': 'Magnoliales', '9291': 'Annonaceae', '3157015': 'Xylopia'};Magnoliopsida
2893174;1954208;Plantae;Tracheophyta;Gentianales;Rubiaceae;Psydrax;Psydrax lamprophyllus;6;7707728.0;220.0;412.0;8798.0;2893034.0;2893171.0;Psydrax;2893034;2893174.0;Canthium lamprophyllum F.Muell.;Canthium lamprophyllum;SPECIES;HOMOTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2893034': 'Psydrax', '2893171': 'Psydrax lamprophyllus'};Magnoliopsida
5579869;17419127;Plantae;Tracheophyta;Celastrales;Celastraceae;Salacia;Salacia chinensis;6;7707728.0;220.0;950.0;6715.0;3169160.0;5414293.0;Salacia chinensis;5414293;5579869.0;Salacia chinensis var. latifolia (Wall. ex M.A.Lawson) Chakrab. & M.Gangop.;Salacia chinensis latifolia;VARIETY;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '950': 'Celastrales', '6715': 'Celastraceae', '3169160': 'Salacia', '5414293': 'Salacia chinensis'};Magnoliopsida
5649527;3038117;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Selliguea;Selliguea taeniata;6;7707728.0;7228684.0;392.0;2368.0;7289883.0;7289896.0;Selliguea;7289883;5649527.0;Crypsinus taeniatus (Sw.) Copel.;Crypsinus taeniatus;SPECIES;SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '7228684': 'Polypodiopsida', '392': 'Polypodiales', '2368': 'Polypodiaceae', '7289883': 'Selliguea', '7289896': 'Selliguea taeniata'};Polypodiopsida
7264489;5868305;Plantae;Tracheophyta;Laurales;Monimiaceae;Kibara;;6;7707728.0;220.0;407.0;2494.0;7264489.0;;Monimiaceae;2494;7264489.0;Kibara Endl.;Kibara;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '2494': 'Monimiaceae'};Magnoliopsida
7947043;7659787;Plantae;Tracheophyta;Asparagales;Orchidaceae;Phreatia;Phreatia lindleyi;6;7707728.0;196.0;1169.0;7689.0;2813591.0;10717601.0;Phreatia;2813591;;Oberonia lindleyana Brongn.;Oberonia lindleyana;SPECIES;HETEROTYPIC_SYNONYM;True;{'6': 'Plantae', '7707728': 'Tracheophyta', '196': 'Liliopsida', '1169': 'Asparagales', '7689': 'Orchidaceae', '2813591': 'Phreatia', '10717601': 'Phreatia lindleyi'};Liliopsida
5557564;928958;Plantae;Tracheophyta;Ericales;Primulaceae;Ardisia;Ardisia sumatrana;6;7707728.0;220.0;1353.0;6674.0;3169458.0;5557564.0;Ardisia;3169458;5557564.0;Ardisia sumatrana Miq.;Ardisia sumatrana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1353': 'Ericales', '6674': 'Primulaceae', '3169458': 'Ardisia'};Magnoliopsida
5557564;928958;Plantae;Tracheophyta;Ericales;Primulaceae;Ardisia;Ardisia sumatrana;6;7707728.0;220.0;1353.0;6674.0;3169458.0;5557564.0;Ardisia;3169458;5557564.0;Ardisia sumatrana Miq.;Ardisia sumatrana;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1353': 'Ericales', '6674': 'Primulaceae', '3169458': 'Ardisia'};Magnoliopsida
8080672;2064126;Plantae;Tracheophyta;Malpighiales;Salicaceae;Casearia;Casearia glabra;6;7707728.0;220.0;1414.0;6664.0;2874105.0;8080672.0;Casearia;2874105;;Casearia glabra Roxb.;Casearia glabra;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '6664': 'Salicaceae', '2874105': 'Casearia'};Magnoliopsida
2969288;7073626;Plantae;Tracheophyta;Fabales;Fabaceae;Mimosa;Mimosa pudica;6;7707728.0;220.0;1370.0;5386.0;2969235.0;2969284.0;Mimosa pudica;2969284;2969288.0;Mimosa pudica var. unijuga (Duchass. & Walp.) Griseb.;Mimosa pudica unijuga;VARIETY;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1370': 'Fabales', '5386': 'Fabaceae', '2969235': 'Mimosa', '2969284': 'Mimosa pudica'};Magnoliopsida
7264489;5868305;Plantae;Tracheophyta;Laurales;Monimiaceae;Kibara;;6;7707728.0;220.0;407.0;2494.0;7264489.0;;Monimiaceae;2494;7264489.0;Kibara Endl.;Kibara;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '2494': 'Monimiaceae'};Magnoliopsida
7264489;5868305;Plantae;Tracheophyta;Laurales;Monimiaceae;Kibara;;6;7707728.0;220.0;407.0;2494.0;7264489.0;;Monimiaceae;2494;7264489.0;Kibara Endl.;Kibara;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '407': 'Laurales', '2494': 'Monimiaceae'};Magnoliopsida
4260801;4847544;Plantae;Tracheophyta;Malvales;Malvaceae;Grewia;Grewia acuminata;6;7707728.0;220.0;941.0;6685.0;3152078.0;4260801.0;Grewia;3152078;4260801.0;Grewia acuminata Juss.;Grewia acuminata;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '941': 'Malvales', '6685': 'Malvaceae', '3152078': 'Grewia'};Magnoliopsida
3062330;6645555;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;;6;7707728.0;220.0;1414.0;4691.0;3062330.0;;Euphorbiaceae;4691;3062330.0;Mallotus Lour.;Mallotus;GENUS;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '1414': 'Malpighiales', '4691': 'Euphorbiaceae'};Magnoliopsida
5339952;7178774;Plantae;Tracheophyta;Gentianales;Rubiaceae;Morinda;Morinda longifolia;6;7707728.0;220.0;412.0;8798.0;2915429.0;5339952.0;Morinda;2915429;5339952.0;Morinda longifolia Craib;Morinda longifolia;SPECIES;ACCEPTED;False;{'6': 'Plantae', '7707728': 'Tracheophyta', '220': 'Magnoliopsida', '412': 'Gentianales', '8798': 'Rubiaceae', '2915429': 'Morinda'};Magnoliopsida
